metric_id_1,m1,metric_id_2,m2,metric_id_3,m3,metric_id_4,m4,metric_id_5,m5,metric_id_6,m6,metric_id_7,m7,type,value
4,Assam,4,CSO,2,Direct,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
4,Assam,4,CSO,2,Direct,3,01-11-16,4,02-05 yrs,4,02-05 yrs,3,2,candidate_count,1
4,Assam,4,CSO,2,Direct,3,01-11-16,5,05-10 yrs,3,01-02 yrs,5,4,candidate_count,1
4,Assam,4,CSO,2,Direct,3,01-11-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
4,Assam,4,CSO,2,Direct,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
4,Assam,4,CSO,2,Direct,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,2
4,Assam,4,CSO,2,Direct,4,01-12-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
4,Assam,4,CSO,2,Direct,4,01-12-16,5,05-10 yrs,4,02-05 yrs,5,4,candidate_count,1
4,Assam,4,CSO,2,Direct,4,01-12-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,2
4,Assam,4,CSO,3,Career Page,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
4,Assam,4,CSO,3,Career Page,2,01-10-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
4,Assam,4,CSO,3,Career Page,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
4,Assam,4,CSO,3,Career Page,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,6
4,Assam,4,CSO,3,Career Page,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
4,Assam,4,CSO,3,Career Page,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
4,Assam,5,RM,1,Vendor,2,01-10-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
4,Assam,5,RM,1,Vendor,2,01-10-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
4,Assam,5,RM,1,Vendor,2,01-10-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
4,Assam,5,RM,1,Vendor,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,2
4,Assam,5,RM,1,Vendor,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
4,Assam,5,RM,1,Vendor,4,01-12-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
4,Assam,5,RM,1,Vendor,4,01-12-16,6,10-50 yrs,5,05-10 yrs,4,3,candidate_count,1
4,Assam,5,RM,2,Direct,2,01-10-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
4,Assam,5,RM,2,Direct,2,01-10-16,5,05-10 yrs,4,02-05 yrs,5,4,candidate_count,1
4,Assam,5,RM,2,Direct,2,01-10-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
4,Assam,5,RM,2,Direct,3,01-11-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,1
4,Assam,5,RM,2,Direct,3,01-11-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
4,Assam,5,RM,2,Direct,4,01-12-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,1
4,Assam,5,RM,2,Direct,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
4,Assam,5,RM,3,Career Page,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,2
4,Assam,5,RM,3,Career Page,2,01-10-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,2
4,Assam,5,RM,3,Career Page,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
4,Assam,5,RM,3,Career Page,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,3
4,Assam,5,RM,3,Career Page,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
4,Assam,5,RM,3,Career Page,3,01-11-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
4,Assam,5,RM,3,Career Page,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
4,Assam,5,RM,3,Career Page,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
4,Assam,5,RM,3,Career Page,4,01-12-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
4,Assam,5,RM,3,Career Page,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,2
4,Assam,5,RM,4,Referral,4,01-12-16,4,02-05 yrs,2,00-01 yrs,6,5,candidate_count,1
4,Assam,6,BD,1,Vendor,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,2
4,Assam,6,BD,2,Direct,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,7
4,Assam,6,BD,2,Direct,2,01-10-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,1
4,Assam,6,BD,2,Direct,2,01-10-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
4,Assam,6,BD,2,Direct,2,01-10-16,5,05-10 yrs,4,02-05 yrs,5,4,candidate_count,1
4,Assam,6,BD,2,Direct,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,10
4,Assam,6,BD,2,Direct,3,01-11-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
4,Assam,6,BD,2,Direct,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
4,Assam,6,BD,2,Direct,3,01-11-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
4,Assam,6,BD,2,Direct,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,15
4,Assam,6,BD,2,Direct,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
4,Assam,6,BD,2,Direct,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,3
4,Assam,6,BD,2,Direct,4,01-12-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,1
4,Assam,6,BD,2,Direct,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
4,Assam,6,BD,2,Direct,4,01-12-16,5,05-10 yrs,4,02-05 yrs,5,4,candidate_count,1
4,Assam,6,BD,3,Career Page,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,2
4,Assam,6,BD,3,Career Page,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
4,Assam,6,BD,3,Career Page,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,3
4,Assam,6,BD,3,Career Page,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,4
4,Assam,6,BD,3,Career Page,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
4,Assam,9,Administration,2,Direct,2,01-10-16,6,10-50 yrs,4,02-05 yrs,6,5,candidate_count,1
4,Assam,9,Administration,2,Direct,3,01-11-16,6,10-50 yrs,3,01-02 yrs,7,6,candidate_count,1
4,Assam,9,Administration,2,Direct,3,01-11-16,6,10-50 yrs,5,05-10 yrs,3,2,candidate_count,1
4,Assam,9,Administration,3,Career Page,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
4,Assam,9,Administration,3,Career Page,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
4,Assam,9,Administration,3,Career Page,4,01-12-16,5,05-10 yrs,3,01-02 yrs,6,5,candidate_count,1
4,Assam,11,Support,2,Direct,3,01-11-16,5,05-10 yrs,4,02-05 yrs,5,4,candidate_count,1
4,Assam,12,Credit,2,Direct,4,01-12-16,6,10-50 yrs,4,02-05 yrs,4,3,candidate_count,1
4,Assam,14,Others,5,Job Portal,4,01-12-16,6,10-50 yrs,4,02-05 yrs,5,4,candidate_count,1
4,Assam,16,Marketing,1,Vendor,2,01-10-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
5,Bihar,2,Corporate,2,Direct,2,01-10-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
5,Bihar,2,Corporate,2,Direct,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,2,Corporate,2,Direct,3,01-11-16,5,05-10 yrs,3,01-02 yrs,5,4,candidate_count,1
5,Bihar,2,Corporate,3,Career Page,2,01-10-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
5,Bihar,2,Corporate,3,Career Page,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
5,Bihar,2,Corporate,3,Career Page,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
5,Bihar,3,IT,1,Vendor,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,3,IT,2,Direct,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,3,IT,2,Direct,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,3,IT,2,Direct,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,2
5,Bihar,3,IT,3,Career Page,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
5,Bihar,3,IT,3,Career Page,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,4,CSO,1,Vendor,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,4,CSO,1,Vendor,2,01-10-16,4,02-05 yrs,4,02-05 yrs,3,2,candidate_count,1
5,Bihar,4,CSO,1,Vendor,3,01-11-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
5,Bihar,4,CSO,1,Vendor,3,01-11-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
5,Bihar,4,CSO,1,Vendor,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,4,CSO,2,Direct,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
5,Bihar,4,CSO,2,Direct,2,01-10-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,2
5,Bihar,4,CSO,2,Direct,2,01-10-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
5,Bihar,4,CSO,2,Direct,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,3
5,Bihar,4,CSO,2,Direct,2,01-10-16,5,05-10 yrs,3,01-02 yrs,4,3,candidate_count,1
5,Bihar,4,CSO,2,Direct,2,01-10-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
5,Bihar,4,CSO,2,Direct,2,01-10-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
5,Bihar,4,CSO,2,Direct,2,01-10-16,6,10-50 yrs,5,05-10 yrs,3,2,candidate_count,1
5,Bihar,4,CSO,2,Direct,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,27
5,Bihar,4,CSO,2,Direct,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
5,Bihar,4,CSO,2,Direct,3,01-11-16,4,02-05 yrs,3,01-02 yrs,5,4,candidate_count,1
5,Bihar,4,CSO,2,Direct,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,4
5,Bihar,4,CSO,2,Direct,3,01-11-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,2
5,Bihar,4,CSO,2,Direct,3,01-11-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
5,Bihar,4,CSO,2,Direct,3,01-11-16,6,10-50 yrs,4,02-05 yrs,4,3,candidate_count,1
5,Bihar,4,CSO,2,Direct,3,01-11-16,6,10-50 yrs,4,02-05 yrs,5,4,candidate_count,1
5,Bihar,4,CSO,2,Direct,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,16
5,Bihar,4,CSO,2,Direct,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
5,Bihar,4,CSO,2,Direct,4,01-12-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,1
5,Bihar,4,CSO,2,Direct,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
5,Bihar,4,CSO,3,Career Page,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,6
5,Bihar,4,CSO,3,Career Page,2,01-10-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
5,Bihar,4,CSO,3,Career Page,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,26
5,Bihar,4,CSO,3,Career Page,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,4
5,Bihar,4,CSO,3,Career Page,3,01-11-16,4,02-05 yrs,2,00-01 yrs,4,3,candidate_count,1
5,Bihar,4,CSO,3,Career Page,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,2
5,Bihar,4,CSO,3,Career Page,3,01-11-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
5,Bihar,4,CSO,3,Career Page,3,01-11-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
5,Bihar,4,CSO,3,Career Page,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,29
5,Bihar,4,CSO,3,Career Page,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,6
5,Bihar,4,CSO,3,Career Page,4,01-12-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,1
5,Bihar,4,CSO,3,Career Page,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,4
5,Bihar,4,CSO,3,Career Page,4,01-12-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
5,Bihar,4,CSO,3,Career Page,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,4,CSO,3,Career Page,4,01-12-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
5,Bihar,4,CSO,4,Referral,2,01-10-16,5,05-10 yrs,3,01-02 yrs,4,3,candidate_count,1
5,Bihar,4,CSO,4,Referral,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,2
5,Bihar,4,CSO,4,Referral,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
5,Bihar,4,CSO,4,Referral,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
5,Bihar,4,CSO,4,Referral,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
5,Bihar,5,RM,1,Vendor,2,01-10-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
5,Bihar,5,RM,1,Vendor,2,01-10-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,2
5,Bihar,5,RM,1,Vendor,2,01-10-16,4,02-05 yrs,2,00-01 yrs,4,3,candidate_count,1
5,Bihar,5,RM,1,Vendor,2,01-10-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,1
5,Bihar,5,RM,1,Vendor,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,5,RM,1,Vendor,2,01-10-16,5,05-10 yrs,3,01-02 yrs,5,4,candidate_count,1
5,Bihar,5,RM,1,Vendor,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,2
5,Bihar,5,RM,1,Vendor,3,01-11-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,2
5,Bihar,5,RM,1,Vendor,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,5,RM,1,Vendor,3,01-11-16,4,02-05 yrs,4,02-05 yrs,3,2,candidate_count,1
5,Bihar,5,RM,1,Vendor,3,01-11-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
5,Bihar,5,RM,1,Vendor,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,2
5,Bihar,5,RM,2,Direct,2,01-10-16,5,05-10 yrs,3,01-02 yrs,5,4,candidate_count,1
5,Bihar,5,RM,2,Direct,2,01-10-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
5,Bihar,5,RM,2,Direct,2,01-10-16,5,05-10 yrs,4,02-05 yrs,5,4,candidate_count,2
5,Bihar,5,RM,2,Direct,2,01-10-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
5,Bihar,5,RM,2,Direct,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
5,Bihar,5,RM,2,Direct,3,01-11-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
5,Bihar,5,RM,2,Direct,3,01-11-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,1
5,Bihar,5,RM,2,Direct,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,2
5,Bihar,5,RM,2,Direct,3,01-11-16,5,05-10 yrs,3,01-02 yrs,4,3,candidate_count,1
5,Bihar,5,RM,2,Direct,3,01-11-16,5,05-10 yrs,3,01-02 yrs,7,6,candidate_count,1
5,Bihar,5,RM,2,Direct,3,01-11-16,5,05-10 yrs,4,02-05 yrs,5,4,candidate_count,1
5,Bihar,5,RM,2,Direct,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,2
5,Bihar,5,RM,2,Direct,4,01-12-16,5,05-10 yrs,3,01-02 yrs,5,4,candidate_count,1
5,Bihar,5,RM,2,Direct,4,01-12-16,5,05-10 yrs,3,01-02 yrs,6,5,candidate_count,1
5,Bihar,5,RM,3,Career Page,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,3
5,Bihar,5,RM,3,Career Page,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,2
5,Bihar,5,RM,3,Career Page,2,01-10-16,6,10-50 yrs,5,05-10 yrs,3,2,candidate_count,1
5,Bihar,5,RM,3,Career Page,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,3
5,Bihar,5,RM,3,Career Page,3,01-11-16,5,05-10 yrs,3,01-02 yrs,4,3,candidate_count,1
5,Bihar,5,RM,3,Career Page,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,2
5,Bihar,5,RM,3,Career Page,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,3
5,Bihar,5,RM,3,Career Page,4,01-12-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,1
5,Bihar,5,RM,3,Career Page,4,01-12-16,4,02-05 yrs,2,00-01 yrs,4,3,candidate_count,1
5,Bihar,5,RM,3,Career Page,4,01-12-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
5,Bihar,5,RM,3,Career Page,4,01-12-16,5,05-10 yrs,3,01-02 yrs,6,5,candidate_count,1
5,Bihar,5,RM,3,Career Page,4,01-12-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
5,Bihar,6,BD,1,Vendor,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
5,Bihar,6,BD,1,Vendor,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,2
5,Bihar,6,BD,1,Vendor,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,2
5,Bihar,6,BD,1,Vendor,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
5,Bihar,6,BD,2,Direct,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,19
5,Bihar,6,BD,2,Direct,2,01-10-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,2
5,Bihar,6,BD,2,Direct,2,01-10-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
5,Bihar,6,BD,2,Direct,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,2
5,Bihar,6,BD,2,Direct,2,01-10-16,5,05-10 yrs,3,01-02 yrs,6,5,candidate_count,1
5,Bihar,6,BD,2,Direct,2,01-10-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
5,Bihar,6,BD,2,Direct,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,36
5,Bihar,6,BD,2,Direct,3,01-11-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,3
5,Bihar,6,BD,2,Direct,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
5,Bihar,6,BD,2,Direct,3,01-11-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
5,Bihar,6,BD,2,Direct,3,01-11-16,5,05-10 yrs,3,01-02 yrs,5,4,candidate_count,1
5,Bihar,6,BD,2,Direct,3,01-11-16,5,05-10 yrs,3,01-02 yrs,6,5,candidate_count,1
5,Bihar,6,BD,2,Direct,3,01-11-16,6,10-50 yrs,4,02-05 yrs,7,6,candidate_count,1
5,Bihar,6,BD,2,Direct,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,31
5,Bihar,6,BD,2,Direct,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
5,Bihar,6,BD,2,Direct,4,01-12-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,1
5,Bihar,6,BD,2,Direct,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
5,Bihar,6,BD,2,Direct,4,01-12-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,2
5,Bihar,6,BD,3,Career Page,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,8
5,Bihar,6,BD,3,Career Page,2,01-10-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
5,Bihar,6,BD,3,Career Page,2,01-10-16,4,02-05 yrs,2,00-01 yrs,4,3,candidate_count,1
5,Bihar,6,BD,3,Career Page,2,01-10-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
5,Bihar,6,BD,3,Career Page,2,01-10-16,6,10-50 yrs,4,02-05 yrs,6,5,candidate_count,1
5,Bihar,6,BD,3,Career Page,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,30
5,Bihar,6,BD,3,Career Page,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,2
5,Bihar,6,BD,3,Career Page,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,3
5,Bihar,6,BD,3,Career Page,3,01-11-16,6,10-50 yrs,6,10-50 yrs,2,1,candidate_count,1
5,Bihar,6,BD,3,Career Page,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,17
5,Bihar,6,BD,3,Career Page,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
5,Bihar,6,BD,3,Career Page,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,2
5,Bihar,6,BD,3,Career Page,4,01-12-16,4,02-05 yrs,2,00-01 yrs,4,3,candidate_count,1
5,Bihar,6,BD,3,Career Page,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,6,BD,4,Referral,2,01-10-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
5,Bihar,6,BD,5,Job Portal,3,01-11-16,5,05-10 yrs,4,02-05 yrs,5,4,candidate_count,1
5,Bihar,6,BD,5,Job Portal,4,01-12-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
5,Bihar,9,Administration,2,Direct,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
5,Bihar,9,Administration,2,Direct,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
5,Bihar,9,Administration,2,Direct,3,01-11-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
5,Bihar,9,Administration,2,Direct,3,01-11-16,6,10-50 yrs,4,02-05 yrs,7,6,candidate_count,1
5,Bihar,9,Administration,2,Direct,3,01-11-16,6,10-50 yrs,6,10-50 yrs,2,1,candidate_count,1
5,Bihar,9,Administration,2,Direct,4,01-12-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
5,Bihar,9,Administration,3,Career Page,3,01-11-16,5,05-10 yrs,3,01-02 yrs,6,5,candidate_count,1
5,Bihar,9,Administration,3,Career Page,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
5,Bihar,10,Finance,1,Vendor,4,01-12-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
5,Bihar,11,Support,2,Direct,3,01-11-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,1
5,Bihar,12,Credit,2,Direct,2,01-10-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
5,Bihar,12,Credit,2,Direct,3,01-11-16,6,10-50 yrs,4,02-05 yrs,5,4,candidate_count,1
5,Bihar,12,Credit,2,Direct,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
5,Bihar,12,Credit,3,Career Page,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
5,Bihar,12,Credit,3,Career Page,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,14,Others,3,Career Page,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
5,Bihar,14,Others,3,Career Page,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,16,Marketing,1,Vendor,3,01-11-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
5,Bihar,16,Marketing,1,Vendor,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
5,Bihar,16,Marketing,1,Vendor,4,01-12-16,5,05-10 yrs,3,01-02 yrs,4,3,candidate_count,1
6,Chandigarh,2,Corporate,1,Vendor,2,01-10-16,5,05-10 yrs,4,02-05 yrs,5,4,candidate_count,1
6,Chandigarh,2,Corporate,4,Referral,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
6,Chandigarh,4,CSO,2,Direct,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
6,Chandigarh,4,CSO,2,Direct,2,01-10-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
6,Chandigarh,4,CSO,2,Direct,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
6,Chandigarh,4,CSO,2,Direct,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,2
6,Chandigarh,4,CSO,2,Direct,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
6,Chandigarh,4,CSO,2,Direct,4,01-12-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
6,Chandigarh,4,CSO,3,Career Page,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
6,Chandigarh,4,CSO,3,Career Page,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
6,Chandigarh,5,RM,3,Career Page,2,01-10-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
6,Chandigarh,5,RM,3,Career Page,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
6,Chandigarh,5,RM,3,Career Page,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
6,Chandigarh,5,RM,3,Career Page,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
6,Chandigarh,5,RM,3,Career Page,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
