m1,m2,m3,m4,m5,m6,type,value
Delhi,Finance,Job Portal,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Support,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Delhi,Support,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Delhi,Support,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Credit,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Credit,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Credit,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Credit,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,6
Delhi,Credit,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Credit,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Credit,Referral,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Others,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Others,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Others,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Others,Referral,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Marketing,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Goa,CSO,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Goa,CSO,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Goa,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Goa,CSO,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Goa,RM,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Goa,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Goa,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Goa,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Goa,BD,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Goa,Others,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Corporate,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Corporate,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Gujarat,Corporate,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Corporate,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Gujarat,Corporate,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Gujarat,Corporate,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Gujarat,Corporate,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,7
Gujarat,IT,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,CSO,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,14
Gujarat,CSO,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,67
Gujarat,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,38
Gujarat,CSO,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,17
Gujarat,CSO,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,9
Gujarat,CSO,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,62
Gujarat,CSO,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,27
Gujarat,CSO,Job Portal,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,6
Gujarat,RM,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,19
Gujarat,RM,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,11
Gujarat,RM,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,14
Gujarat,RM,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,RM,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Gujarat,RM,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Gujarat,RM,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,15
Gujarat,RM,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,8
Gujarat,RM,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,24
Gujarat,RM,Referral,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,BD,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,5
Gujarat,BD,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Gujarat,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,7
Gujarat,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,9
Gujarat,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Gujarat,BD,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,52
Gujarat,BD,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,148
Gujarat,BD,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,31
Gujarat,BD,Referral,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Operations,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Operations,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Gujarat,Analytics,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Analytics,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Administration,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Gujarat,Administration,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Administration,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Administration,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Gujarat,Administration,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Gujarat,Finance,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Finance,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Finance,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Finance,Job Portal,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Finance,Job Portal,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Support,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Credit,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Gujarat,Credit,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Gujarat,Credit,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Credit,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,5
Gujarat,Credit,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,5
Gujarat,Credit,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Gujarat,Others,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Others,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Gujarat,Others,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Gujarat,Others,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Gujarat,Others,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Gujarat,Others,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Others,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Gujarat,Marketing,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Marketing,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Gujarat,Marketing,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Haryana,HR,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Haryana,Corporate,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Haryana,Corporate,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,9
Haryana,Corporate,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Haryana,Corporate,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Haryana,Corporate,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Haryana,Corporate,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,6
Haryana,IT,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Haryana,CSO,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Haryana,CSO,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Haryana,CSO,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,11
Haryana,CSO,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,30
Haryana,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,46
Haryana,CSO,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,17
Haryana,CSO,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,8
Haryana,CSO,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,22
Haryana,CSO,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,21
Haryana,CSO,Referral,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Haryana,CSO,Referral,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Haryana,CSO,Unclassified,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Haryana,RM,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,13
Haryana,RM,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,15
Haryana,RM,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Haryana,RM,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Haryana,RM,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,10
Haryana,RM,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,5
Haryana,RM,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Haryana,RM,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,7
Haryana,RM,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Haryana,BD,Vendor,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Haryana,BD,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Haryana,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,22
Haryana,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,39
Haryana,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,16
Haryana,BD,Career Page,01-10-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Haryana,BD,Career Page,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,5
Haryana,BD,Career Page,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,6
Haryana,Administration,Vendor,01-11-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Haryana,Administration,Vendor,01-12-16,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
