m1,m2,m3,m4,m5,m6,type,value
Delhi,Territory Manager,Career Page,01-11-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Delhi,Territory Manager,Job Portal,01-11-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Delhi,Sales Executive,Direct,01-10-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,2
Delhi,Sales Executive,Career Page,01-11-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Delhi,Sales Executive,Job Portal,01-11-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Delhi,Businees Development Executive,Direct,01-11-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,2
Delhi,Businees Development Executive,Direct,01-12-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,2
Delhi,Businees Development Executive,Career Page,01-12-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Delhi,Sales Executive,Direct,01-10-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Delhi,Sales Executive,Direct,01-11-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Delhi,Sales Executive,Direct,01-12-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,5
Delhi,Administration Executive,Direct,01-10-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Jharkhand,Administration Executive,Direct,01-10-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Jharkhand,Businees Development Executive,Direct,01-11-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,3
Jharkhand,Businees Development Executive,Career Page,01-10-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Jharkhand,Sales Executive,Direct,01-10-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,2
Jharkhand,Associate,Direct,01-10-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,4
Jharkhand,Associate,Direct,01-11-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,8
Jharkhand,Associate,Direct,01-12-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,11
Jharkhand,Associate,Career Page,01-11-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Jharkhand,Associate,Career Page,01-12-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Jharkhand,Relationship Manager,Vendor,01-12-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,2
Jharkhand,Relationship Manager,Direct,01-10-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,10
Jharkhand,Relationship Manager,Direct,01-11-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Jharkhand,Relationship Manager,Direct,01-12-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,3
Jharkhand,Territory Manager,Vendor,01-10-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Jharkhand,Territory Manager,Vendor,01-12-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Jharkhand,Territory Manager,Direct,01-10-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,30
Jharkhand,Territory Manager,Direct,01-11-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,12
Jharkhand,Territory Manager,Direct,01-12-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,12
Jharkhand,Corporate Role,Direct,01-11-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,2
Jharkhand,Sales Executive,Direct,01-12-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Jharkhand,Sales Executive,Direct,01-10-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Jharkhand,Sales Executive,Direct,01-12-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Jharkhand,Administration Executive,Direct,01-10-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_count,1
Assam,Associate,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,0
Assam,Associate,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,410
Assam,Associate,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,0
Assam,Relationship Manager,Vendor,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,5
Assam,Relationship Manager,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,0
Assam,Relationship Manager,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,0
Assam,Relationship Manager,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,5
Assam,Territory Manager,Vendor,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,17
Assam,Territory Manager,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,15
Assam,Territory Manager,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,13
Assam,Territory Manager,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,2
Assam,Corporate Role,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,0
Assam,Corporate Role,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,0
Assam,Businees Development Executive,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,6
Assam,Sales Executive,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,3
Delhi,Businees Development Executive,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,7
Delhi,Sales Executive,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,12
Delhi,Associate,Vendor,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,6
Delhi,Associate,Vendor,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,8
Delhi,Associate,Vendor,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,11
Delhi,Associate,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,107
Delhi,Associate,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,14
Delhi,Associate,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,38
Delhi,Associate,Career Page,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,18
Delhi,Associate,Career Page,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,0
Delhi,Relationship Manager,Vendor,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,43
Delhi,Relationship Manager,Vendor,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,42
Delhi,Relationship Manager,Vendor,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,16
Delhi,Relationship Manager,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,2
Delhi,Relationship Manager,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,10
Delhi,Relationship Manager,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,32
Delhi,Territory Manager,Vendor,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,4
Delhi,Territory Manager,Vendor,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,5
Delhi,Territory Manager,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,39
Delhi,Territory Manager,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,25
Delhi,Territory Manager,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,13
Delhi,Territory Manager,Career Page,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,0
Delhi,Territory Manager,Job Portal,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,7
Delhi,Sales Executive,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,19
Delhi,Sales Executive,Career Page,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,28
Delhi,Sales Executive,Job Portal,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,7
Delhi,Businees Development Executive,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,21
Delhi,Businees Development Executive,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,0
Delhi,Sales Executive,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,2
Delhi,Sales Executive,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,10
Delhi,Sales Executive,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,7
Delhi,Administration Executive,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,1
Jharkhand,Administration Executive,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,9
Jharkhand,Businees Development Executive,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,4
Jharkhand,Businees Development Executive,Career Page,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,2
Jharkhand,Sales Executive,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,11
Jharkhand,Associate,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,27
Jharkhand,Associate,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,2
Jharkhand,Associate,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,18
Jharkhand,Associate,Career Page,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,11
Jharkhand,Relationship Manager,Vendor,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,8
Jharkhand,Relationship Manager,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,58
Jharkhand,Relationship Manager,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,4
Jharkhand,Relationship Manager,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,6
Jharkhand,Territory Manager,Vendor,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,5
Jharkhand,Territory Manager,Vendor,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,0
Jharkhand,Territory Manager,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,35
Jharkhand,Territory Manager,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,3
Jharkhand,Territory Manager,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,0
Jharkhand,Corporate Role,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,9
Jharkhand,Sales Executive,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,1
Jharkhand,Sales Executive,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,33
Jharkhand,Sales Executive,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,1
Jharkhand,Administration Executive,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_sum,14
Assam,Associate,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_count,7
Assam,Associate,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_count,28
Assam,Associate,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_count,7
Assam,Relationship Manager,Vendor,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_count,1
Assam,Relationship Manager,Direct,01-10-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_count,3
Assam,Relationship Manager,Direct,01-11-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_count,2
Assam,Relationship Manager,Direct,01-12-2016,TAT2: CR1: Interview schedule to interview selected,CR1: Interview schedule,tat_count,2
